stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
70,0.5,1.0,70.69279649993405,,70.67609329987317,70.69279649993405,71.19034589990042,71.19034589990042,71.19034589990042,71.4915002998896,71.75897889980115,left,-1.0,1,1,0.5668210000731051,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
71,0.5,1.0,71.77459669997916,,71.75911989994347,71.77459669997916,72.27262659999542,72.27262659999542,72.28930859989487,72.5880108999554,72.62325880001299,left,-1.0,0,0,0.347581900190562,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
72,0.5,1.5,72.63655279995874,,72.62338269990869,72.63655279995874,73.13696379982866,73.13696379982866,73.13696379982866,73.45301629998721,73.85351669997908,left,-1.5,1,1,0.7155286998022348,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
73,0.5,1.5,73.86853949981742,,73.85358049999923,73.86853949981742,74.36773639987223,74.36773639987223,74.36773639987223,74.66805099998601,74.91946789994836,left,-1.5,1,1,0.5413758000358939,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
74,0.5,1.5,74.93452169978991,,74.91955039999448,74.93452169978991,75.43370709987357,75.43370709987357,75.45115749980323,75.73647899995558,75.82160829985514,left,-1.5,1,1,0.3845216000918299,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
75,0.5,1.0,75.83671519998461,,75.82173460000195,75.83671519998461,76.3370592999272,76.3370592999272,76.3370592999272,76.64888459979557,76.89945789985359,right,1.0,1,1,0.5517957999836653,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
76,0.5,1.0,76.91644399985671,,76.89953349996358,76.91644399985671,77.40054779988714,77.40054779988714,77.41850699996576,77.7004595999606,77.9884136999026,left,-1.0,1,1,0.5777622000314295,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
77,0.5,1.0,78.01179099990986,,77.98855709983036,78.01179099990986,78.5005649998784,78.5005649998784,78.51665499992669,78.80104419984855,79.1852535000071,left,-1.0,1,1,0.6721793001051992,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
78,0.5,1.0,79.20085209980607,,79.18546639988199,79.20085209980607,79.70038449997082,79.70038449997082,79.70038449997082,80.0176261998713,80.21789799979888,right,1.0,1,1,0.5009696001652628,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
79,0.5,1.0,80.23337809997611,,80.21804119995795,80.23337809997611,80.7335149999708,80.7335149999708,80.74882849981077,81.0483074998483,81.28257469995879,left,-1.0,1,1,0.5347627999726683,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
80,0.5,1.0,81.29934699996375,,81.28271379997022,81.29934699996375,81.7809130998794,81.7809130998794,81.81351589993574,82.07981769996695,82.18160100001842,right,1.0,0,0,0.3897881000302732,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
81,0.5,1.5,82.19787369994447,,82.18174749985337,82.19787369994447,82.69836869998835,82.69836869998835,82.69836869998835,82.99589939997531,83.28332329983823,right,1.5,1,1,0.5752032001037151,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
82,0.5,1.5,83.30661379988305,,83.28346019983292,83.30661379988305,83.79647659999318,83.79647659999318,83.81205349997617,84.11196130001917,84.24301089998335,right,1.5,1,1,0.4398293001577258,134211,001,2024-09-10_18h16.03.644,AdaptiveStaircaseProcedure,2024.1.5,None,2024-09-10 18h16.09.658444 +0530,
